NodeLabel      	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate	Data Coverage
-              	    75	    54	    49	        0.107359	        0.079027	        0.145847	        1.853836	        41.85%
-              	    76	    75	    74	        0.126274	        0.096112	        0.165902	        1.457636	        75.66%
-              	    77	    76	    70	        0.135215	        0.105060	        0.174025	        1.310090	        99.99%
-              	    78	    40	    11	        0.066394	        0.042306	        0.104196	        1.612297	        48.51%
-              	    79	    78	     3	        0.078425	        0.052683	        0.116746	        1.407701	        82.29%
-              	    80	    52	    22	        0.059165	        0.038831	        0.090148	        1.457003	        75.06%
-              	    81	    80	    79	        0.088427	        0.061284	        0.127590	        1.432140	        97.08%
-              	    82	    30	     7	        0.063718	        0.040506	        0.100233	        1.695972	        95.25%
-              	    83	    33	    13	        0.060837	        0.038071	        0.097217	        1.440425	        79.70%
-              	    84	    83	    82	        0.084398	        0.055850	        0.127536	        1.562985	        96.69%
-              	    85	    18	    84	        0.094717	        0.065705	        0.136539	        1.535376	        73.52%
-              	    86	    85	    81	        0.108293	        0.076722	        0.152855	        1.482860	        99.86%
-              	    87	    39	     8	        0.086049	        0.059933	        0.123545	        1.916499	        39.82%
-              	    88	    87	    86	        0.119199	        0.086613	        0.164047	        1.685794	        88.13%
-              	    89	    46	    19	        0.030589	        0.019927	        0.046956	        1.586478	        22.20%
-              	    90	    89	    88	        0.124801	        0.094444	        0.164916	        1.635382	        44.83%
-              	    91	    50	    43	        0.038247	        0.020008	        0.073115	        2.386201	        79.40%
-              	    92	    91	    21	        0.044143	        0.023609	        0.082535	        1.986479	        80.72%
-              	    93	    35	    92	        0.058736	        0.032836	        0.105066	        2.219730	        74.44%
-              	    94	    93	    15	        0.068057	        0.039222	        0.118092	        1.937214	        99.10%
-              	    95	    29	    94	        0.075721	        0.045653	        0.125592	        2.005471	        92.34%
-              	    96	    45	    95	        0.086243	        0.053734	        0.138420	        1.333564	        35.06%
-              	    97	    27	     1	        0.062043	        0.036688	        0.104920	        1.562253	        63.65%
-              	    98	    97	     6	        0.077787	        0.048404	        0.125008	        1.489404	        50.01%
-              	    99	    98	    96	        0.093970	        0.060066	        0.147013	        1.409332	        98.51%
-              	   100	    99	    17	        0.102197	        0.067135	        0.155569	        1.258012	        41.95%
-              	   101	   100	    10	        0.113250	        0.080003	        0.159867	        1.627853	        82.68%
-              	   102	   101	    41	        0.119437	        0.089232	        0.159867	        1.416257	        47.82%
-              	   103	   102	    90	        0.130994	        0.101947	        0.168317	        1.521881	        99.99%
-              	   104	   103	    77	        0.144441	        0.114073	        0.182893	        1.412020	       100.00%
-              	   105	   104	    59	        0.170332	        0.136752	        0.212159	        1.213617	        99.99%
-              	   106	   105	    51	        0.196680	        0.156160	        0.247713	        1.000000	        97.63%
-              	   107	   106	    55	        0.196680	               -	               -	        1.000000	        98.71%
