NodeLabel                      	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate	Data Coverage
-                              	   276	     4	   275	        0.000000	               -	               -	        1.000000	        96.64%
-                              	   277	   103	   104	        0.068124	        0.037505	        0.123739	        0.798444	        96.64%
-                              	   278	    10	   111	        0.017583	        0.007789	        0.039690	        1.150932	        96.58%
-                              	   279	   101	   278	        0.082897	        0.045947	        0.149561	        1.131695	        96.58%
-                              	   280	   108	   279	        0.097057	        0.060580	        0.155497	        0.985175	        96.64%
-                              	   281	   280	   277	        0.132951	        0.093021	        0.190022	        0.886909	        96.58%
-                              	   282	   112	   140	        0.036766	        0.015047	        0.089832	        0.931794	        96.64%
-                              	   283	   118	   139	        0.052353	        0.022687	        0.120809	        1.196567	        96.64%
-                              	   284	   283	   282	        0.066372	        0.029831	        0.147674	        1.055914	        96.66%
-                              	   285	   226	   284	        0.082636	        0.040475	        0.165425	        1.285317	        96.64%
-                              	   286	   227	   285	        0.086213	        0.044931	        0.165425	        1.075872	        96.72%
-                              	   287	   116	    43	        0.028947	        0.012162	        0.068896	        1.016787	        96.42%
-                              	   288	   141	   287	        0.055177	        0.025489	        0.119443	        0.937207	        96.72%
-                              	   289	   115	   288	        0.077023	        0.038905	        0.152487	        0.979134	        96.66%
-                              	   290	   150	    55	        0.088982	        0.044244	        0.178958	        0.974519	        96.55%
-                              	   291	   113	   155	        0.082347	        0.039007	        0.173840	        1.068584	        96.64%
-                              	   292	   152	   151	        0.073779	        0.032383	        0.168091	        0.915560	        96.66%
-                              	   293	   114	   292	        0.082069	        0.038277	        0.175961	        0.825164	        96.53%
-                              	   294	   293	   291	        0.092728	        0.046048	        0.186732	        0.939020	        96.66%
-                              	   295	   154	    50	        0.063928	        0.029343	        0.139280	        0.739489	        96.61%
-                              	   296	    20	   153	        0.028031	        0.011193	        0.070202	        0.842028	        96.66%
-                              	   297	   184	   296	        0.049540	        0.021691	        0.113145	        0.783588	        96.58%
-                              	   298	   119	   297	        0.060848	        0.028273	        0.130956	        0.741933	        96.66%
-                              	   299	   298	   295	        0.090860	        0.044766	        0.184415	        0.740710	        96.66%
-                              	   300	   299	   294	        0.100027	        0.050509	        0.188400	        0.833991	        96.66%
-                              	   301	   300	   290	        0.106068	        0.055106	        0.188400	        0.901521	        96.72%
-                              	   302	   301	   289	        0.118830	        0.063524	        0.188400	        0.939526	        96.77%
-                              	   303	   302	   286	        0.124343	        0.068289	        0.188400	        1.005391	        96.74%
-                              	   304	   117	   303	        0.126051	        0.076562	        0.188400	        1.025088	        96.66%
-                              	   305	   102	   304	        0.129491	        0.089001	        0.188400	        0.856014	        96.66%
-                              	   306	   305	   281	        0.142793	        0.103289	        0.197407	        0.871324	        96.74%
-                              	   307	   126	   125	        0.076553	        0.038959	        0.150425	        1.047528	        96.61%
-                              	   308	    67	   307	        0.114361	        0.068509	        0.190832	        1.030093	        96.42%
-                              	   309	    22	   308	        0.127827	        0.085624	        0.190832	        0.969272	        96.55%
-                              	   310	    53	   208	        0.052309	        0.022752	        0.120267	        0.793751	        96.61%
-                              	   311	     5	    79	        0.007257	        0.003827	        0.013762	        1.808116	        96.50%
-                              	   312	   311	   310	        0.115388	        0.070404	        0.185977	        1.197996	        96.47%
-                              	   313	    71	   207	        0.034084	        0.017885	        0.064954	        1.196583	        96.58%
-                              	   314	   313	   312	        0.125337	        0.084469	        0.185977	        1.197289	        96.55%
-                              	   315	    41	    29	        0.119131	        0.074179	        0.191227	        1.317711	        96.50%
-                              	   316	   209	    72	        0.042655	        0.021001	        0.086635	        1.126291	        96.61%
-                              	   317	    73	    61	        0.069205	        0.037855	        0.126518	        1.424556	        96.58%
-                              	   318	   317	   316	        0.121507	        0.076578	        0.191227	        1.266675	        96.23%
-                              	   319	   318	   315	        0.130924	        0.089638	        0.191227	        1.291941	        96.61%
-                              	   320	   319	   314	        0.142503	        0.103071	        0.197021	        1.243715	        96.80%
-                              	   321	   320	   309	        0.161602	        0.123938	        0.210713	        1.097952	        96.66%
-                              	   322	    63	    24	        0.040936	        0.020592	        0.081379	        0.841984	        96.61%
-                              	   323	    96	    49	        0.013184	        0.006434	        0.027015	        1.241586	        96.61%
-                              	   324	   323	   216	        0.029123	        0.015745	        0.053866	        1.010333	        96.61%
-                              	   325	   324	   322	        0.106188	        0.065445	        0.172295	        0.922325	        96.61%
-                              	   326	    33	    23	        0.112354	        0.065341	        0.193192	        1.304185	        96.45%
-                              	   327	    42	     2	        0.097577	        0.054288	        0.175384	        1.810696	        96.53%
-                              	   328	   242	   223	        0.004232	        0.001446	        0.012383	        2.066864	        96.58%
-                              	   329	   243	   328	        0.010069	        0.003758	        0.026981	        2.039132	        96.58%
-                              	   330	    16	   329	        0.013999	        0.005560	        0.035244	        1.922745	        96.58%
-                              	   331	   244	   330	        0.017478	        0.007106	        0.042989	        1.578218	        96.58%
-                              	   332	    78	   215	        0.014956	        0.006052	        0.036961	        1.860131	        96.61%
-                              	   333	   332	   331	        0.039727	        0.017366	        0.090882	        1.713386	        96.58%
-                              	   334	   260	   144	        0.023488	        0.009425	        0.058534	        2.953167	        96.58%
-                              	   335	   262	   334	        0.030617	        0.013183	        0.071106	        2.698110	        96.58%
-                              	   336	    52	   147	        0.016015	        0.006065	        0.042285	        2.464296	        96.61%
-                              	   337	   265	   336	        0.018882	        0.007593	        0.046955	        2.195462	        96.61%
-                              	   338	   337	   266	        0.026544	        0.010790	        0.065305	        1.601891	        96.61%
-                              	   339	   338	   335	        0.049971	        0.022337	        0.111791	        2.078961	        96.58%
-                              	   340	   339	   333	        0.063954	        0.029161	        0.140260	        1.887343	        96.58%
-                              	   341	    95	   340	        0.090024	        0.043691	        0.185491	        1.858206	        96.50%
-                              	   342	    94	   341	        0.107382	        0.056137	        0.200062	        1.773165	        96.50%
-                              	   343	   189	   342	        0.129596	        0.076515	        0.200062	        1.864194	        96.61%
-                              	   344	   343	   327	        0.132024	        0.083644	        0.200062	        1.837250	        96.64%
-                              	   345	   344	   326	        0.135277	        0.091471	        0.200062	        1.547939	        96.64%
-                              	   346	   345	   325	        0.141796	        0.099630	        0.200484	        1.194865	        96.61%
-                              	   347	   252	    46	        0.053443	        0.025665	        0.111290	        1.305902	        96.61%
-                              	   348	   251	   250	        0.038321	        0.016658	        0.088158	        1.232687	        96.61%
-                              	   349	   253	   348	        0.064324	        0.031726	        0.130416	        1.284291	        96.55%
-                              	   350	   349	   347	        0.071517	        0.036792	        0.139017	        1.295051	        96.64%
-                              	   351	   206	   254	        0.012123	        0.004421	        0.033240	        1.453120	        96.61%
-                              	   352	   255	   351	        0.016311	        0.006245	        0.042599	        1.320223	        96.61%
