NodeLabel                      	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate	Data Coverage
Chalinolobus tuberculatus      	    40	     -	     -	               -	               -	               -	        1.599806	            -
Echinops telfairi              	    41	     -	     -	               -	               -	               -	        1.625045	            -
Thryonomys swinderianus        	    42	     -	     -	               -	               -	               -	        1.682302	            -
Isoodon macrourus              	    43	     -	     -	               -	               -	               -	        1.044989	            -
Cebus albifrons                	    44	     -	     -	               -	               -	               -	        2.281681	            -
Macaca sylvanus                	    45	     -	     -	               -	               -	               -	        2.957476	            -
Nycticebus coucang             	    46	     -	     -	               -	               -	               -	        1.574489	            -
Echinosorex gymnura            	    47	     -	     -	               -	               -	               -	        1.749231	            -
Tarsius bancanus               	    48	     -	     -	               -	               -	               -	        1.005603	            -
Ochotona collaris              	    49	     -	     -	               -	               -	               -	        1.460948	            -
Trichosurus vulpecula          	    50	     -	     -	               -	               -	               -	        0.749381	            -
Episoriculus fumidus           	    51	     -	     -	               -	               -	               -	        1.063371	            -
Microtus kikuchii              	    52	     -	     -	               -	               -	               -	        3.248411	            -
Dugong dugon                   	    53	     -	     -	               -	               -	               -	        0.942348	            -
Tachyglossus aculeatus         	    54	     -	     -	               -	               -	               -	        1.000000	            -
Vombatus ursinus               	    55	     -	     -	               -	               -	               -	        0.737944	            -
Ursus americanus               	    56	     -	     -	               -	               -	               -	        1.579978	            -
Ursus arctos                   	    57	     -	     -	               -	               -	               -	        2.088560	            -
Ursus maritimus                	    58	     -	     -	               -	               -	               -	        1.311307	            -
Arctocephalus forsteri         	    59	     -	     -	               -	               -	               -	        1.885183	            -
Lemur catta                    	    60	     -	     -	               -	               -	               -	        1.312184	            -
Macroscelides proboscideus     	    61	     -	     -	               -	               -	               -	        1.480327	            -
Manis tetradactyla             	    62	     -	     -	               -	               -	               -	        1.655421	            -
Lepus europaeus                	    63	     -	     -	               -	               -	               -	        0.987016	            -
Odobenus rosmarus              	    64	     -	     -	               -	               -	               -	        1.841152	            -
Eumetopias jubatus             	    65	     -	     -	               -	               -	               -	        1.936050	            -
Galeopterus variegatus         	    66	     -	     -	               -	               -	               -	        1.275794	            -
Tamandua tetradactyla          	    67	     -	     -	               -	               -	               -	        0.992369	            -
Muntiacus reevesi              	    68	     -	     -	               -	               -	               -	        1.302444	            -
Muntiacus muntjak              	    69	     -	     -	               -	               -	               -	        1.373275	            -
Muntiacus crinifrons           	    70	     -	     -	               -	               -	               -	        1.454997	            -
Procavia capensis              	    71	     -	     -	               -	               -	               -	        1.032601	            -
Chrysochloris asiatica         	    72	     -	     -	               -	               -	               -	        1.021785	            -
Elephantulus sp                	    73	     -	     -	               -	               -	               -	        1.329806	            -
Hemiechinus auritus            	    74	     -	     -	               -	               -	               -	        1.985471	            -
Urotrichus talpoides           	    75	     -	     -	               -	               -	               -	        0.912478	            -
Mogera wogura                  	    76	     -	     -	               -	               -	               -	        0.945530	            -
Capra hircus                   	    77	     -	     -	               -	               -	               -	        1.665075	            -
Mus musculus                   	    78	     -	     -	               -	               -	               -	        2.010285	            -
Elephas maximus                	    79	     -	     -	               -	               -	               -	        1.607621	            -
Acinonyx jubatus               	    80	     -	     -	               -	               -	               -	        1.128933	            -
Balaena mysticetus             	    81	     -	     -	               -	               -	               -	        1.073486	            -
Caperea marginata              	    82	     -	     -	               -	               -	               -	        1.823632	            -
Eschrichtius robustus          	    83	     -	     -	               -	               -	               -	        1.701068	            -
Balaenoptera acutorostrata     	    84	     -	     -	               -	               -	               -	        2.002251	            -
Kogia breviceps                	    85	     -	     -	               -	               -	               -	        1.782815	            -
Hyperoodon ampullatus          	    86	     -	     -	               -	               -	               -	        1.504257	            -
Berardius bairdii              	    87	     -	     -	               -	               -	               -	        1.748630	            -
Platanista minor               	    88	     -	     -	               -	               -	               -	        1.880722	            -
Inia geoffrensis               	    89	     -	     -	               -	               -	               -	        2.765207	            -
Pontoporia blainvillei         	    90	     -	     -	               -	               -	               -	        3.286664	            -
Lagenorhynchus albirostris     	    91	     -	     -	               -	               -	               -	        3.128182	            -
Monodon monoceros              	    92	     -	     -	               -	               -	               -	        2.320352	            -
Phocoena phocoena              	    93	     -	     -	               -	               -	               -	        2.450369	            -
Jaculus jaculus                	    94	     -	     -	               -	               -	               -	        1.600046	            -
Nannospalax ehrenbergi         	    95	     -	     -	               -	               -	               -	        1.777592	            -
Ochotona princeps              	    96	     -	     -	               -	               -	               -	        1.222474	            -
Rhinolophus monoceros          	    97	     -	     -	               -	               -	               -	        0.917070	            -
Rhinolophus pumilus            	    98	     -	     -	               -	               -	               -	        0.757413	            -
Sorex unguiculatus             	    99	     -	     -	               -	               -	               -	        0.848531	            -
Pipistrellus abramus           	   100	     -	     -	               -	               -	               -	        1.857507	            -
Thylamys elegans               	   101	     -	     -	               -	               -	               -	        1.107843	            -
Dromiciops gliroides           	   102	     -	     -	               -	               -	               -	        0.710083	            -
Caenolestes fuliginosus        	   103	     -	     -	               -	               -	               -	        0.789211	            -
Rhyncholestes raphanurus       	   104	     -	     -	               -	               -	               -	        0.824885	            -
Macaca mulatta                 	   105	     -	     -	               -	               -	               -	        3.044525	            -
Bos indicus                    	   106	     -	     -	               -	               -	               -	        1.449502	            -
Bubalus bubalis                	   107	     -	     -	               -	               -	               -	        0.941040	            -
Monodelphis domestica          	   108	     -	     -	               -	               -	               -	        0.828641	            -
Zaglossus bruijni              	   109	     -	     -	               -	               -	               -	        1.000000	            -
Bos grunniens                  	   110	     -	     -	               -	               -	               -	        1.236165	            -
Metachirus nudicaudatus        	   111	     -	     -	               -	               -	               -	        1.165951	            -
Sminthopsis douglasi           	   112	     -	     -	               -	               -	               -	        1.176870	            -
Tarsipes rostratus             	   113	     -	     -	               -	               -	               -	        1.326346	            -
Pseudocheirus peregrinus       	   114	     -	     -	               -	               -	               -	        0.885386	            -
Macrotis lagotis               	   115	     -	     -	               -	               -	               -	        1.043801	            -
Perameles gunnii               	   116	     -	     -	               -	               -	               -	        1.269152	            -
Notoryctes typhlops            	   117	     -	     -	               -	               -	               -	        0.979892	            -
Phascogale tapoatafa           	   118	     -	     -	               -	               -	               -	        1.185401	            -
Potorous tridactylus           	   119	     -	     -	               -	               -	               -	        0.856473	            -
Herpestes javanicus            	   120	     -	     -	               -	               -	               -	        0.993952	            -
Bos taurus                     	   121	     -	     -	               -	               -	               -	        1.634831	            -
Crocidura russula              	   122	     -	     -	               -	               -	               -	        1.423754	            -
Trachypithecus obscurus        	   123	     -	     -	               -	               -	               -	        2.613070	            -
Colobus guereza                	   124	     -	     -	               -	               -	               -	        2.496003	            -
Bradypus tridactylus           	   125	     -	     -	               -	               -	               -	        1.402172	            -
Choloepus didactylus           	   126	     -	     -	               -	               -	               -	        0.932141	            -
Mystacina tuberculata          	   127	     -	     -	               -	               -	               -	        1.044102	            -
Balaenoptera bonaerensis       	   128	     -	     -	               -	               -	               -	        1.029747	            -
Megaptera novaeangliae         	   129	     -	     -	               -	               -	               -	        1.536593	            -
Balaenoptera brydei            	   130	     -	     -	               -	               -	               -	        2.630360	            -
Balaenoptera borealis          	   131	     -	     -	               -	               -	               -	        1.288544	            -
Eubalaena australis            	   132	     -	     -	               -	               -	               -	        0.711756	            -
Eubalaena japonica             	   133	     -	     -	               -	               -	               -	        1.527894	            -
Cervus nippon                  	   134	     -	     -	               -	               -	               -	        1.363774	            -
Chlorocebus aethiops           	   135	     -	     -	               -	               -	               -	        2.365095	            -
Rousettus aegyptiacus          	   136	     -	     -	               -	               -	               -	        1.038943	            -
Pantholops hodgsonii           	   137	     -	     -	               -	               -	               -	        0.928303	            -
Lipotes vexillifer             	   138	     -	     -	               -	               -	               -	        2.843726	            -
Dasyurus hallucatus            	   139	     -	     -	               -	               -	               -	        1.592241	            -
Sminthopsis crassicaudata      	   140	     -	     -	               -	               -	               -	        1.074952	            -
Echymipera rufescens           	   141	     -	     -	               -	               -	               -	        0.945085	            -
Rangifer tarandus              	   142	     -	     -	               -	               -	               -	        1.366564	            -
Cervus elaphus                 	   143	     -	     -	               -	               -	               -	        1.811518	            -
Cricetulus griseus             	   144	     -	     -	               -	               -	               -	        3.563322	            -
Balaenoptera omurai            	   145	     -	     -	               -	               -	               -	        2.272556	            -
Balaenoptera edeni             	   146	     -	     -	               -	               -	               -	        1.451397	            -
Microtus levis                 	   147	     -	     -	               -	               -	               -	        2.884729	            -
Chlorocebus sabaeus            	   148	     -	     -	               -	               -	               -	        2.414814	            -
Canis latrans                  	   149	     -	     -	               -	               -	               -	        0.856964	            -
Phascolarctos cinereus         	   150	     -	     -	               -	               -	               -	        1.613435	            -
Dactylopsila trivirgata        	   151	     -	     -	               -	               -	               -	        1.039229	            -
Petaurus breviceps             	   152	     -	     -	               -	               -	               -	        1.208776	            -
Lagorchestes hirsutus          	   153	     -	     -	               -	               -	               -	        1.100526	            -
Phalanger vestitus             	   154	     -	     -	               -	               -	               -	        1.082907	            -
Distoechurus pennatus          	   155	     -	     -	               -	               -	               -	        1.120658	            -
Galemys pyrenaicus             	   156	     -	     -	               -	               -	               -	        1.542879	            -
Semnopithecus entellus         	   157	     -	     -	               -	               -	               -	        2.787874	            -
Nasalis larvatus               	   158	     -	     -	               -	               -	               -	        2.282980	            -
Presbytis melalophos           	   159	     -	     -	               -	               -	               -	        3.254979	            -
Rhinopithecus roxellana        	   160	     -	     -	               -	               -	               -	        2.534938	            -
Piliocolobus badius            	   161	     -	     -	               -	               -	               -	        2.205679	            -
Pygathrix nemaeus              	   162	     -	     -	               -	               -	               -	        2.925062	            -
Rusa unicolor                  	   163	     -	     -	               -	               -	               -	        1.711314	            -
Callorhinus ursinus            	   164	     -	     -	               -	               -	               -	        1.335146	            -
Zalophus californianus         	   165	     -	     -	               -	               -	               -	        1.406363	            -
Arctocephalus pusillus         	   166	     -	     -	               -	               -	               -	        1.755219	            -
Phocarctos hookeri             	   167	     -	     -	               -	               -	               -	        2.460911	            -
Neophoca cinerea               	   168	     -	     -	               -	               -	               -	        2.655954	            -
Arctocephalus townsendi        	   169	     -	     -	               -	               -	               -	        2.083327	            -
Monachus schauinslandi         	   170	     -	     -	               -	               -	               -	        1.199504	            -
Mirounga leonina               	   171	     -	     -	               -	               -	               -	        1.477180	            -
Lobodon carcinophaga           	   172	     -	     -	               -	               -	               -	        1.044416	            -
Leptonychotes weddellii        	   173	     -	     -	               -	               -	               -	        0.894565	            -
Hydrurga leptonyx              	   174	     -	     -	               -	               -	               -	        1.460149	            -
Erignathus barbatus            	   175	     -	     -	               -	               -	               -	        0.978558	            -
Cystophora cristata            	   176	     -	     -	               -	               -	               -	        0.992604	            -
Phoca fasciata                 	   177	     -	     -	               -	               -	               -	        1.286538	            -
Phoca groenlandica             	   178	     -	     -	               -	               -	               -	        1.717626	            -
Phoca largha                   	   179	     -	     -	               -	               -	               -	        1.890908	            -
Pusa caspica                   	   180	     -	     -	               -	               -	               -	        1.263773	            -
Pusa sibirica                  	   181	     -	     -	               -	               -	               -	        1.008018	            -
Pusa hispida                   	   182	     -	     -	               -	               -	               -	        0.800814	            -
Vulpes vulpes                  	   183	     -	     -	               -	               -	               -	        1.081126	            -
Lagostrophus fasciatus         	   184	     -	     -	               -	               -	               -	        0.926291	            -
Neofelis nebulosa              	   185	     -	     -	               -	               -	               -	        1.158282	            -
Elaphodus cephalophus          	   186	     -	     -	               -	               -	               -	        1.652317	            -
Ursus thibetanus               	   187	     -	     -	               -	               -	               -	        1.674685	            -
Phacochoerus africanus         	   188	     -	     -	               -	               -	               -	        0.949192	            -
Anomalurus sp                  	   189	     -	     -	               -	               -	               -	        1.708353	            -
Procyon lotor                  	   190	     -	     -	               -	               -	               -	        1.531247	            -
Ailuropoda melanoleuca         	   191	     -	     -	               -	               -	               -	        1.241410	            -
Ammotragus lervia              	   192	     -	     -	               -	               -	               -	        1.809787	            -
Camelus bactrianus             	   193	     -	     -	               -	               -	               -	        0.945797	            -
Martes melampus                	   194	     -	     -	               -	               -	               -	        1.356816	            -
Gulo gulo                      	   195	     -	     -	               -	               -	               -	        1.485238	            -
Ailurus fulgens                	   196	     -	     -	               -	               -	               -	        1.300256	            -
Enhydra lutris                 	   197	     -	     -	               -	               -	               -	        1.809636	            -
Chlorocebus pygerythrus        	   198	     -	     -	               -	               -	               -	        2.350097	            -
Chlorocebus tantalus           	   199	     -	     -	               -	               -	               -	        2.381195	            -
Camelus dromedarius            	   200	     -	     -	               -	               -	               -	        1.300702	            -
Helarctos malayanus            	   201	     -	     -	               -	               -	               -	        1.640875	            -
Tremarctos ornatus             	   202	     -	     -	               -	               -	               -	        1.327015	            -
Melursus ursinus               	   203	     -	     -	               -	               -	               -	        1.150893	            -
Hylomys suillus                	   204	     -	     -	               -	               -	               -	        1.911750	            -
Daubentonia madagascariensis   	   205	     -	     -	               -	               -	               -	        1.340558	            -
Eulemur mongoz                 	   206	     -	     -	               -	               -	               -	        2.305792	            -
Dendrohyrax dorsalis           	   207	     -	     -	               -	               -	               -	        1.325215	            -
Trichechus manatus             	   208	     -	     -	               -	               -	               -	        0.949288	            -
Eremitalpa granti              	   209	     -	     -	               -	               -	               -	        1.307134	            -
Spilogale putorius             	   210	     -	     -	               -	               -	               -	        1.878393	            -
Uncia uncia                    	   211	     -	     -	               -	               -	               -	        1.545306	            -
Capricornis swinhoei           	   212	     -	     -	               -	               -	               -	        1.484132	            -
Panthera pardus                	   213	     -	     -	               -	               -	               -	        0.923386	            -
Panthera tigris                	   214	     -	     -	               -	               -	               -	        1.182078	            -
Mus terricolor                 	   215	     -	     -	               -	               -	               -	        2.149561	            -
Ochotona curzoniae             	   216	     -	     -	               -	               -	               -	        0.863154	            -
Propithecus coquereli          	   217	     -	     -	               -	               -	               -	        1.076407	            -
Meles meles                    	   218	     -	     -	               -	               -	               -	        1.422722	            -
Rhinolophus formosae           	   219	     -	     -	               -	               -	               -	        1.211000	            -
Lutra lutra                    	   220	     -	     -	               -	               -	               -	        1.571571	            -
Macaca thibetana               	   221	     -	     -	               -	               -	               -	        3.348187	            -
Martes zibellina               	   222	     -	     -	               -	               -	               -	        1.704243	            -
Rattus tanezumi                	   223	     -	     -	               -	               -	               -	        2.756800	            -
Hydropotes inermis             	   224	     -	     -	               -	               -	               -	        1.551668	            -
Lama guanicoe                  	   225	     -	     -	               -	               -	               -	        0.647567	            -
Thylacinus cynocephalus        	   226	     -	     -	               -	               -	               -	        1.534797	            -
Myrmecobius fasciatus          	   227	     -	     -	               -	               -	               -	        0.939935	            -
Stenella attenuata             	   228	     -	     -	               -	               -	               -	        2.467083	            -
Stenella coeruleoalba          	   229	     -	     -	               -	               -	               -	        2.956833	            -
Sousa chinensis                	   230	     -	     -	               -	               -	               -	        3.667333	            -
Tursiops aduncus               	   231	     -	     -	               -	               -	               -	        3.846717	            -
Tursiops truncatus             	   232	     -	     -	               -	               -	               -	        3.194430	            -
Delphinus capensis             	   233	     -	     -	               -	               -	               -	        3.498018	            -
Grampus griseus                	   234	     -	     -	               -	               -	               -	        1.175102	            -
Capricornis crispus            	   235	     -	     -	               -	               -	               -	        1.727160	            -
Antilope cervicapra            	   236	     -	     -	               -	               -	               -	        1.033978	            -
Giraffa camelopardalis         	   237	     -	     -	               -	               -	               -	        0.862282	            -
Lama glama                     	   238	     -	     -	               -	               -	               -	        0.364752	            -
Pecari tajacu                  	   239	     -	     -	               -	               -	               -	        0.974885	            -
Martes flavigula               	   240	     -	     -	               -	               -	               -	        1.539641	            -
Bison bison                    	   241	     -	     -	               -	               -	               -	        1.158675	            -
Rattus rattus                  	   242	     -	     -	               -	               -	               -	        3.000498	            -
Rattus exulans                 	   243	     -	     -	               -	               -	               -	        2.696105	            -
Rattus praetor                 	   244	     -	     -	               -	               -	               -	        1.513034	            -
Macaca fascicularis            	   245	     -	     -	               -	               -	               -	        4.331739	            -
Diceros bicornis               	   246	     -	     -	               -	               -	               -	        0.989226	            -
Rhinoceros sondaicus           	   247	     -	     -	               -	               -	               -	        0.963676	            -
Dicerorhinus sumatrensis       	   248	     -	     -	               -	               -	               -	        0.804282	            -
Moschus berezovskii            	   249	     -	     -	               -	               -	               -	        0.799742	            -
Galago senegalensis            	   250	     -	     -	               -	               -	               -	        1.558100	            -
Otolemur crassicaudatus        	   251	     -	     -	               -	               -	               -	        1.442676	            -
Loris tardigradus              	   252	     -	     -	               -	               -	               -	        1.401484	            -
Perodicticus potto             	   253	     -	     -	               -	               -	               -	        1.483586	            -
Eulemur fulvus                 	   254	     -	     -	               -	               -	               -	        1.903010	            -
Eulemur macaco                 	   255	     -	     -	               -	               -	               -	        1.593610	            -
Varecia variegata              	   256	     -	     -	               -	               -	               -	        1.652135	            -
Tarsius syrichta               	   257	     -	     -	               -	               -	               -	        1.300827	            -
Saimiri sciureus               	   258	     -	     -	               -	               -	               -	        2.167994	            -
Homo sapiens                   	   259	     -	     -	               -	               -	               -	        2.172388	            -
Tscherskia triton              	   260	     -	     -	               -	               -	               -	        3.302392	            -
Budorcas taxicolor             	   261	     -	     -	               -	               -	               -	        1.982652	            -
Mesocricetus auratus           	   262	     -	     -	               -	               -	               -	        2.729381	            -
Cuon alpinus                   	   263	     -	     -	               -	               -	               -	        1.213719	            -
Vicugna vicugna                	   264	     -	     -	               -	               -	               -	        0.824390	            -
Proedromys sp                  	   265	     -	     -	               -	               -	               -	        2.320570	            -
Eothenomys chinensis           	   266	     -	     -	               -	               -	               -	        1.515956	            -
Nyctereutes procyonoides       	   267	     -	     -	               -	               -	               -	        1.307940	            -
Naemorhedus caudatus           	   268	     -	     -	               -	               -	               -	        1.412220	            -
Moschus moschiferus            	   269	     -	     -	               -	               -	               -	        0.840224	            -
Hylobates agilis               	   270	     -	     -	               -	               -	               -	        3.147075	            -
Bison bonasus                  	   271	     -	     -	               -	               -	               -	        1.232984	            -
Hylobates pileatus             	   272	     -	     -	               -	               -	               -	        1.598706	            -
Symphalangus syndactylus       	   273	     -	     -	               -	               -	               -	        1.814654	            -
Nomascus siki                  	   274	     -	     -	               -	               -	               -	        1.694106	            -
-                              	   275	   109	    54	        0.000000	               -	               -	        1.000000	        96.64%
-                              	   276	     4	   275	        0.000000	               -	               -	        1.000000	        96.64%
-                              	   277	   103	   104	        0.045238	        0.025942	        0.078888	        0.806851	        96.64%
-                              	   278	    10	   111	        0.012605	        0.005782	        0.027481	        1.156582	        96.58%
-                              	   279	   101	   278	        0.049182	        0.027933	        0.086596	        1.131950	        96.58%
-                              	   280	   108	   279	        0.061122	        0.039296	        0.095070	        0.968494	        96.64%
-                              	   281	   280	   277	        0.082474	        0.059430	        0.114453	        0.883985	        96.58%
-                              	   282	   112	   140	        0.021603	        0.009099	        0.051291	        1.124757	        96.64%
-                              	   283	   118	   139	        0.029525	        0.013046	        0.066820	        1.373843	        96.64%
-                              	   284	   283	   282	        0.038753	        0.017907	        0.083866	        1.243077	        96.66%
-                              	   285	   226	   284	        0.048532	        0.024309	        0.096893	        1.381257	        96.64%
-                              	   286	   227	   285	        0.052739	        0.028126	        0.098892	        1.139426	        96.72%
-                              	   287	   116	    43	        0.018089	        0.007819	        0.041851	        1.151629	        96.42%
-                              	   288	   141	   287	        0.033134	        0.015720	        0.069837	        1.043258	        96.72%
-                              	   289	   115	   288	        0.047068	        0.024276	        0.091260	        1.043530	        96.66%
-                              	   290	   150	    55	        0.049524	        0.025033	        0.097973	        1.091157	        96.55%
-                              	   291	   113	   155	        0.043526	        0.020987	        0.090271	        1.219172	        96.64%
-                              	   292	   152	   151	        0.038209	        0.017147	        0.085140	        1.120801	        96.66%
-                              	   293	   114	   292	        0.045533	        0.021832	        0.094961	        0.996163	        96.53%
-                              	   294	   293	   291	        0.052838	        0.026895	        0.103805	        1.102041	        96.66%
-                              	   295	   154	    50	        0.035869	        0.016837	        0.076413	        0.900838	        96.61%
-                              	   296	    20	   153	        0.015274	        0.006255	        0.037293	        1.108530	        96.66%
-                              	   297	   184	   296	        0.027105	        0.012162	        0.060408	        1.013322	        96.58%
-                              	   298	   119	   297	        0.034322	        0.016373	        0.071948	        0.931603	        96.66%
-                              	   299	   298	   295	        0.051095	        0.025826	        0.101088	        0.916091	        96.66%
-                              	   300	   299	   294	        0.057163	        0.029606	        0.110371	        1.004774	        96.66%
-                              	   301	   300	   290	        0.061296	        0.032639	        0.115116	        1.047075	        96.72%
-                              	   302	   301	   289	        0.071037	        0.038921	        0.116297	        1.045301	        96.77%
-                              	   303	   302	   286	        0.074837	        0.042141	        0.116297	        1.091349	        96.74%
-                              	   304	   117	   303	        0.077791	        0.048438	        0.116297	        1.034120	        96.66%
-                              	   305	   102	   304	        0.082452	        0.058457	        0.116297	        0.856920	        96.66%
-                              	   306	   305	   281	        0.091539	        0.068934	        0.121557	        0.870347	        96.74%
-                              	   307	   126	   125	        0.045383	        0.023797	        0.086551	        1.143250	        96.61%
-                              	   308	    67	   307	        0.067293	        0.041245	        0.109791	        1.065141	        96.42%
-                              	   309	    22	   308	        0.076628	        0.052487	        0.111870	        0.966129	        96.55%
-                              	   310	    53	   208	        0.031330	        0.014889	        0.065924	        0.945812	        96.61%
-                              	   311	     5	    79	        0.005818	        0.003080	        0.010991	        1.676037	        96.50%
-                              	   312	   311	   310	        0.064449	        0.040685	        0.102092	        1.259053	        96.47%
-                              	   313	    71	   207	        0.024720	        0.013383	        0.045658	        1.169794	        96.58%
-                              	   314	   313	   312	        0.072728	        0.050471	        0.104801	        1.213603	        96.55%
-                              	   315	    41	    29	        0.066825	        0.042204	        0.105810	        1.237294	        96.50%
-                              	   316	   209	    72	        0.028165	        0.014564	        0.054468	        1.155686	        96.61%
-                              	   317	    73	    61	        0.041687	        0.023550	        0.073792	        1.403050	        96.58%
-                              	   318	   317	   316	        0.069015	        0.044842	        0.106220	        1.273375	        96.23%
-                              	   319	   318	   315	        0.076316	        0.053609	        0.108640	        1.255205	        96.61%
-                              	   320	   319	   314	        0.085256	        0.063309	        0.114811	        1.234229	        96.80%
-                              	   321	   320	   309	        0.097872	        0.077145	        0.124168	        1.091982	        96.66%
-                              	   322	    63	    24	        0.027249	        0.014330	        0.051813	        0.903623	        96.61%
-                              	   323	    96	    49	        0.009162	        0.004625	        0.018150	        1.336402	        96.61%
-                              	   324	   323	   216	        0.020010	        0.011233	        0.035645	        1.074021	        96.61%
-                              	   325	   324	   322	        0.062868	        0.040500	        0.097592	        0.985145	        96.61%
-                              	   326	    33	    23	        0.060069	        0.035546	        0.101508	        1.281878	        96.45%
-                              	   327	    42	     2	        0.053007	        0.030048	        0.093509	        1.627308	        96.53%
-                              	   328	   242	   223	        0.002262	        0.000797	        0.006419	        2.876069	        96.58%
-                              	   329	   243	   328	        0.005354	        0.002060	        0.013917	        2.784634	        96.58%
-                              	   330	    16	   329	        0.007597	        0.003114	        0.018536	        2.546872	        96.58%
-                              	   331	   244	   330	        0.010051	        0.004240	        0.023824	        1.963035	        96.58%
-                              	   332	    78	   215	        0.009577	        0.003976	        0.023067	        2.078757	        96.61%
-                              	   333	   332	   331	        0.022555	        0.010161	        0.050066	        2.020067	        96.58%
-                              	   334	   260	   144	        0.012931	        0.005332	        0.031360	        3.430377	        96.58%
-                              	   335	   262	   334	        0.017555	        0.007769	        0.039668	        3.059870	        96.58%
-                              	   336	    52	   147	        0.008851	        0.003451	        0.022700	        3.061173	        96.61%
-                              	   337	   265	   336	        0.010977	        0.004552	        0.026468	        2.665271	        96.61%
-                              	   338	   337	   266	        0.015109	        0.006389	        0.035732	        2.010083	        96.61%
-                              	   339	   338	   335	        0.027164	        0.012488	        0.059087	        2.480039	        96.58%
-                              	   340	   339	   333	        0.034839	        0.016350	        0.074233	        2.238268	        96.58%
-                              	   341	    95	   340	        0.048440	        0.024190	        0.096998	        1.994675	        96.50%
-                              	   342	    94	   341	        0.058293	        0.031475	        0.107961	        1.786497	        96.50%
-                              	   343	   189	   342	        0.069904	        0.042348	        0.113034	        1.746988	        96.61%
-                              	   344	   343	   327	        0.074793	        0.048736	        0.113034	        1.686087	        96.64%
-                              	   345	   344	   326	        0.078460	        0.054461	        0.113034	        1.470156	        96.64%
-                              	   346	   345	   325	        0.084245	        0.060900	        0.116540	        1.203460	        96.61%
-                              	   347	   252	    46	        0.030057	        0.014734	        0.061313	        1.485470	        96.61%
-                              	   348	   251	   250	        0.021807	        0.009786	        0.048597	        1.499278	        96.61%
-                              	   349	   253	   348	        0.035999	        0.018168	        0.071331	        1.491411	        96.55%
-                              	   350	   349	   347	        0.041548	        0.021945	        0.078665	        1.488438	        96.64%
-                              	   351	   206	   254	        0.006138	        0.002295	        0.016413	        2.094742	        96.61%
-                              	   352	   255	   351	        0.008614	        0.003388	        0.021900	        1.827075	        96.61%
